,Data,Category,State,Year,St_Abbr,Location,Group,Population,Geometry,Total
1727,22.0,Binge Drinking,Montana,2022,MT,Toole,Health Risk Behaviors,5082,POINT (-111.695413434683 48.6553867733529),1102
1728,14.0,Binge Drinking,New Mexico,2022,NM,San Juan,Health Risk Behaviors,120418,POINT (-108.320491882717 36.5085003747434),16617
1729,15.0,Binge Drinking,New Jersey,2022,NJ,Bergen,Health Risk Behaviors,952997,POINT (-74.0742715882702 40.959794755106),144855
1730,18.0,Binge Drinking,Nebraska,2022,NE,Cherry,Health Risk Behaviors,5464,POINT (-101.118490615743 42.5449842734791),967
1731,15.0,Binge Drinking,New Mexico,2022,NM,Chaves,Health Risk Behaviors,63894,POINT (-104.46703689208 33.3632971639634),9392
1732,16.0,Binge Drinking,Nebraska,2022,NE,Sheridan,Health Risk Behaviors,4996,POINT (-102.408984015817 42.5045429279252),824
1733,18.0,Binge Drinking,Nebraska,2022,NE,Antelope,Health Risk Behaviors,6293,POINT (-98.0666055560405 42.1769700413297),1126
1734,18.0,Binge Drinking,Nebraska,2022,NE,Brown,Health Risk Behaviors,2872,POINT (-99.9294960789212 42.4301633100803),511
1735,20.0,Binge Drinking,Nebraska,2022,NE,Johnson,Health Risk Behaviors,5287,POINT (-96.2651014055988 40.392522032894),1078
1736,19.0,Binge Drinking,Nevada,2022,NV,Humboldt,Health Risk Behaviors,17272,POINT (-118.112100864321 41.4067831316237),3333
1737,20.0,Binge Drinking,Nebraska,2022,NE,Douglas,Health Risk Behaviors,586327,POINT (-96.1549052296409 41.2954415594743),115506
1738,16.0,Binge Drinking,Nevada,2022,NV,Storey,Health Risk Behaviors,4170,POINT (-119.529150600502 39.4468644134962),667
1739,16.0,Binge Drinking,Nebraska,2022,NE,Loup,Health Risk Behaviors,599,POINT (-99.4544041549247 41.913719606335),97
1740,18.0,Binge Drinking,Nebraska,2022,NE,Greeley,Health Risk Behaviors,2227,POINT (-98.5214511885459 41.5674345819884),394
1741,22.0,Binge Drinking,Montana,2022,MT,Yellowstone,Health Risk Behaviors,169852,POINT (-108.27428208867 45.9376630248443),37537
1742,20.0,Binge Drinking,Montana,2022,MT,Sweet Grass,Health Risk Behaviors,3715,POINT (-109.940540765748 45.81473743028),728
1743,14.0,Binge Drinking,New Mexico,2022,NM,Rio Arriba,Health Risk Behaviors,40048,POINT (-106.692981140881 36.5094888401674),5566
1744,20.0,Binge Drinking,New Jersey,2022,NJ,Monmouth,Health Risk Behaviors,644098,POINT (-74.2208638905563 40.2604596957946),129463
1745,18.0,Binge Drinking,Nebraska,2022,NE,Hamilton,Health Risk Behaviors,9429,POINT (-98.0227978238455 40.873183194415),1697
1746,15.0,Binge Drinking,New Mexico,2022,NM,Socorro,Health Risk Behaviors,16115,POINT (-106.93020767439 34.0074096137216),2368
1747,17.0,Binge Drinking,Nebraska,2022,NE,Nuckolls,Health Risk Behaviors,4041,POINT (-98.0473462211499 40.1763649753424),691
1748,18.0,Binge Drinking,Montana,2022,MT,Petroleum,Health Risk Behaviors,524,POINT (-108.250390746347 47.1176566634975),91
1749,20.0,Binge Drinking,Nebraska,2022,NE,Dawes,Health Risk Behaviors,8241,POINT (-103.135412749731 42.7200608375704),1648
1750,20.0,Binge Drinking,Nebraska,2022,NE,Butler,Health Risk Behaviors,8427,POINT (-97.1317081186988 41.2259312239068),1643
1751,13.0,Binge Drinking,New Mexico,2022,NM,Lincoln,Health Risk Behaviors,20411,POINT (-105.459231313545 33.7455208510099),2653
1752,18.0,Binge Drinking,Nebraska,2022,NE,Boone,Health Risk Behaviors,5385,POINT (-98.0670398397718 41.7067895094831),963
1753,15.0,Binge Drinking,New Jersey,2022,NJ,Cape May,Health Risk Behaviors,95634,POINT (-74.8006150705768 39.1494676186782),13962
1754,17.0,Binge Drinking,New Jersey,2022,NJ,Morris,Health Risk Behaviors,511151,POINT (-74.5446997444167 40.8621583671024),87406
1755,18.0,Binge Drinking,Nebraska,2022,NE,Stanton,Health Risk Behaviors,5717,POINT (-97.1939060618896 41.9169600169038),1057
1756,18.0,Binge Drinking,New York,2022,NY,Monroe,Health Risk Behaviors,752035,POINT (-77.6959824887076 43.1467148818856),135366
1757,17.0,Binge Drinking,Nebraska,2022,NE,Banner,Health Risk Behaviors,660,POINT (-103.711073037199 41.5463470033044),113
1758,18.0,Binge Drinking,New Mexico,2022,NM,Curry,Health Risk Behaviors,47532,POINT (-103.346899801465 34.5742627079771),8413
1759,19.0,Binge Drinking,Montana,2022,MT,Park,Health Risk Behaviors,17790,POINT (-110.52629655656 45.4881773935607),3362
1760,14.0,Binge Drinking,New Mexico,2022,NM,Hidalgo,Health Risk Behaviors,4003,POINT (-108.714784306827 31.914023667001),552
1761,17.0,Binge Drinking,New Jersey,2022,NJ,Salem,Health Risk Behaviors,65117,POINT (-75.3493244183429 39.5880166974188),10809
1762,18.0,Binge Drinking,Montana,2022,MT,Powder River,Health Risk Behaviors,1725,POINT (-105.630011231967 45.3950397009562),308
1763,19.0,Binge Drinking,New York,2022,NY,Niagara,Health Risk Behaviors,210880,POINT (-78.7453321619224 43.200002130304),40067
1764,16.0,Binge Drinking,New Jersey,2022,NJ,Burlington,Health Risk Behaviors,466103,POINT (-74.6679370532551 39.8779607666987),74110
1765,15.0,Binge Drinking,New York,2022,NY,Bronx,Health Risk Behaviors,1379946,POINT (-73.8639682834492 40.8500845301366),206991
1766,17.0,Binge Drinking,Nebraska,2022,NE,Blaine,Health Risk Behaviors,453,POINT (-99.9767855741633 41.9128133505015),78
1767,14.0,Binge Drinking,New Mexico,2022,NM,Union,Health Risk Behaviors,3980,POINT (-103.471160512333 36.4816833554735),573
1768,15.0,Binge Drinking,Nebraska,2022,NE,Pawnee,Health Risk Behaviors,2528,POINT (-96.2370098185336 40.1313900367221),386
1769,18.0,Binge Drinking,New Jersey,2022,NJ,Hunterdon,Health Risk Behaviors,129777,POINT (-74.9124851360962 40.5676465335377),24008
1770,16.0,Binge Drinking,Nebraska,2022,NE,Wheeler,Health Risk Behaviors,785,POINT (-98.5279499784813 41.9148559513919),125
1771,16.0,Binge Drinking,New York,2022,NY,Kings,Health Risk Behaviors,2590516,POINT (-73.9387324483995 40.6395174918373),417073
1772,22.0,Binge Drinking,Montana,2022,MT,Richland,Health Risk Behaviors,11237,POINT (-104.561462330904 47.7879142999994),2449
1773,16.0,Binge Drinking,Nebraska,2022,NE,Hayes,Health Risk Behaviors,849,POINT (-101.061633425923 40.5244786517051),134
1774,16.0,Binge Drinking,New Mexico,2022,NM,Do̱a Ana,Health Risk Behaviors,223337,POINT (-106.832682203524 32.3526405105142),36180
1775,17.0,Binge Drinking,Nebraska,2022,NE,Garfield,Health Risk Behaviors,1801,POINT (-98.9911182720622 41.9142895478018),298
1776,19.0,Binge Drinking,Nebraska,2022,NE,Adams,Health Risk Behaviors,30970,POINT (-98.5011936003364 40.5244942129641),5822
1777,18.0,Binge Drinking,Nebraska,2022,NE,Arthur,Health Risk Behaviors,433,POINT (-101.695898453118 41.5690395863461),79
1778,17.0,Binge Drinking,New Jersey,2022,NJ,Gloucester,Health Risk Behaviors,306601,POINT (-75.1406938541165 39.7171717201275),50895
1779,20.0,Binge Drinking,New York,2022,NY,Erie,Health Risk Behaviors,950312,POINT (-78.7326077187095 42.7636086362286),187211
1780,15.0,Binge Drinking,New Jersey,2022,NJ,Essex,Health Risk Behaviors,849477,POINT (-74.2472201241648 40.7873099971697),128271
1781,18.0,Binge Drinking,Nevada,2022,NV,Churchill,Health Risk Behaviors,25843,POINT (-118.335881546455 39.5807698508947),4651
1782,19.0,Binge Drinking,Nebraska,2022,NE,Phelps,Health Risk Behaviors,8988,POINT (-99.4141068650729 40.5110183458877),1698
1783,20.0,Binge Drinking,New York,2022,NY,Lewis,Health Risk Behaviors,26699,POINT (-75.448690709062 43.7850080007458),5366
1784,15.0,Binge Drinking,New Jersey,2022,NJ,Somerset,Health Risk Behaviors,346875,POINT (-74.6164265267315 40.5636498200618),52725
1785,16.0,Binge Drinking,New Jersey,2022,NJ,Mercer,Health Risk Behaviors,380688,POINT (-74.7023323173661 40.2835018364703),59006
1786,20.0,Binge Drinking,Nebraska,2022,NE,Platte,Health Risk Behaviors,34296,POINT (-97.5207893131766 41.5711677915767),6824
1787,17.0,Binge Drinking,New Mexico,2022,NM,Roosevelt,Health Risk Behaviors,18934,POINT (-103.48007550738 34.0212007813227),3143
1788,18.0,Binge Drinking,Nebraska,2022,NE,Grant,Health Risk Behaviors,576,POINT (-101.740672839089 41.9152729919026),103
1789,18.0,Binge Drinking,Nebraska,2022,NE,Cheyenne,Health Risk Behaviors,9511,POINT (-102.995099503989 41.2196047468942),1721
1790,17.0,Binge Drinking,New Mexico,2022,NM,Los Alamos,Health Risk Behaviors,19187,POINT (-106.306539429798 35.8686843512051),3242
1791,23.0,Binge Drinking,New York,2022,NY,New York,Health Risk Behaviors,1596273,POINT (-73.9714738348854 40.7722884387458),363950
1792,17.0,Binge Drinking,Nebraska,2022,NE,Gage,Health Risk Behaviors,21583,POINT (-96.6894103367667 40.2618261049552),3733
1793,18.0,Binge Drinking,Nebraska,2022,NE,Morrill,Health Risk Behaviors,4527,POINT (-103.010622449925 41.7155952353238),819
1794,18.0,Binge Drinking,Nebraska,2022,NE,Holt,Health Risk Behaviors,10043,POINT (-98.7837937755816 42.4555887172756),1767
1795,18.0,Binge Drinking,New York,2022,NY,Columbia,Health Risk Behaviors,61286,POINT (-73.6319367338711 42.2500183961169),10786
1796,19.0,Binge Drinking,Nevada,2022,NV,Lander,Health Risk Behaviors,5766,POINT (-117.038326421494 39.9328933421676),1118
1797,21.0,Binge Drinking,Nevada,2022,NV,Elko,Health Risk Behaviors,54046,POINT (-115.357816697339 41.146014947299),11565
1798,17.0,Binge Drinking,New York,2022,NY,Delaware,Health Risk Behaviors,44740,POINT (-74.9667582288989 42.198267276808),7605
1799,18.0,Binge Drinking,Nevada,2022,NV,Eureka,Health Risk Behaviors,1863,POINT (-116.268747131157 39.984346172115),337
1800,17.0,Binge Drinking,New Hampshire,2022,NH,Hillsborough,Health Risk Behaviors,426594,POINT (-71.716084725208 42.9152741767087),73374
1801,16.0,Binge Drinking,Nevada,2022,NV,Nye,Health Risk Behaviors,54738,POINT (-116.471809599714 38.0419684455387),8539
1802,19.0,Binge Drinking,New York,2022,NY,Genesee,Health Risk Behaviors,57535,POINT (-78.1939894875442 43.0011999788591),10874
1803,16.0,Binge Drinking,New York,2022,NY,Hamilton,Health Risk Behaviors,5118,POINT (-74.4973655679885 43.6612213303403),803
1804,11.0,Binge Drinking,New Mexico,2022,NM,Harding,Health Risk Behaviors,628,POINT (-103.81995879697 35.857671856338),69
1805,18.0,Binge Drinking,Nebraska,2022,NE,Nemaha,Health Risk Behaviors,7035,POINT (-95.8497433816405 40.387810513617),1280
1806,19.0,Binge Drinking,New York,2022,NY,Chenango,Health Risk Behaviors,46458,POINT (-75.611354854502 42.4934138951932),8827
1807,21.0,Binge Drinking,New York,2022,NY,Albany,Health Risk Behaviors,315811,POINT (-73.9734531065076 42.6001191055404),65372
1808,16.0,Binge Drinking,Nebraska,2022,NE,Boyd,Health Risk Behaviors,1741,POINT (-98.7660858450146 42.8996687200276),271
1809,19.0,Binge Drinking,Montana,2022,MT,Wibaux,Health Risk Behaviors,919,POINT (-104.249019801637 46.9651392080918),170
1810,16.0,Binge Drinking,New Jersey,2022,NJ,Passaic,Health Risk Behaviors,513936,POINT (-74.300886244069 41.0345539972896),82229
1811,15.0,Binge Drinking,New Mexico,2022,NM,Cibola,Health Risk Behaviors,26950,POINT (-107.999572657595 34.9125517104749),3934
1812,18.0,Binge Drinking,Nebraska,2022,NE,Fillmore,Health Risk Behaviors,5553,POINT (-97.5964583423922 40.5246464683652),1016
1813,17.0,Binge Drinking,Nebraska,2022,NE,Kimball,Health Risk Behaviors,3315,POINT (-103.715000568722 41.1979208610612),556
1814,18.0,Binge Drinking,Nebraska,2022,NE,Colfax,Health Risk Behaviors,10444,POINT (-97.0863357197511 41.573962665007),1890
1815,20.0,Binge Drinking,Nebraska,2022,NE,Wayne,Health Risk Behaviors,9871,POINT (-97.1192717308651 42.2093316511452),2003
1816,15.0,Binge Drinking,Nevada,2022,NV,Esmeralda,Health Risk Behaviors,744,POINT (-117.632391641874 37.7846363630387),110
1817,19.0,Binge Drinking,New York,2022,NY,Livingston,Health Risk Behaviors,61516,POINT (-77.7746715447795 42.7287229293671),11626
1818,15.0,Binge Drinking,New Hampshire,2022,NH,Carroll,Health Risk Behaviors,52199,POINT (-71.2030777502208 43.8738665247946),7882
1819,19.0,Binge Drinking,Nebraska,2022,NE,Polk,Health Risk Behaviors,5166,POINT (-97.5682104785757 41.1868788654639),960
1820,12.0,Binge Drinking,New Mexico,2022,NM,Sierra,Health Risk Behaviors,11436,POINT (-107.192368105928 33.1306734754366),1338
1821,18.0,Binge Drinking,New York,2022,NY,Nassau,Health Risk Behaviors,1383726,POINT (-73.586732622053 40.7356883467943),254605
1822,22.0,Binge Drinking,Montana,2022,MT,Silver Bow,Health Risk Behaviors,36068,POINT (-112.656578039706 45.9025877326707),8115
1823,15.0,Binge Drinking,Nebraska,2022,NE,Garden,Health Risk Behaviors,1837,POINT (-102.335295783611 41.619180104333),281
1824,18.0,Binge Drinking,Nebraska,2022,NE,Dodge,Health Risk Behaviors,36997,POINT (-96.654407836059 41.5779256697394),6844
1825,19.0,Binge Drinking,Nebraska,2022,NE,Pierce,Health Risk Behaviors,7332,POINT (-97.6012319722309 42.2643702035229),1407
1826,19.0,Binge Drinking,Nebraska,2022,NE,Merrick,Health Risk Behaviors,7721,POINT (-98.0376687632167 41.1692355513901),1459
1827,18.0,Binge Drinking,Nebraska,2022,NE,Scotts Bluff,Health Risk Behaviors,35603,POINT (-103.708261370054 41.8505600254678),6444
1828,18.0,Binge Drinking,Nebraska,2022,NE,Gosper,Health Risk Behaviors,1808,POINT (-99.8302615243112 40.514766829776),318
1829,18.0,Binge Drinking,New Jersey,2022,NJ,Hudson,Health Risk Behaviors,703366,POINT (-74.0775216353661 40.7357102732875),129419
1830,18.0,Binge Drinking,Nebraska,2022,NE,Box Butte,Health Risk Behaviors,10672,POINT (-103.085795725889 42.2198664468014),1952
1831,12.0,Binge Drinking,New Mexico,2022,NM,Mora,Health Risk Behaviors,4169,POINT (-104.945208546149 36.0107901059259),500
1832,20.0,Binge Drinking,Montana,2022,MT,Phillips,Health Risk Behaviors,4240,POINT (-107.913858929486 48.2595346646896),826
1833,16.0,Binge Drinking,New Mexico,2022,NM,Lea,Health Risk Behaviors,72452,POINT (-103.41236291919 32.7921657831422),11664
1834,17.0,Binge Drinking,New Mexico,2022,NM,Eddy,Health Risk Behaviors,60400,POINT (-104.30411650348 32.4715227070044),10388
1835,16.0,Binge Drinking,New Jersey,2022,NJ,Atlantic,Health Risk Behaviors,275638,POINT (-74.6614046747052 39.4779411555213),43275
1836,17.0,Binge Drinking,New Hampshire,2022,NH,Strafford,Health Risk Behaviors,132275,POINT (-71.0288452054873 43.296922710922),22883
1837,17.0,Binge Drinking,Nebraska,2022,NE,Knox,Health Risk Behaviors,8336,POINT (-97.8918692211202 42.6368560722072),1417
1838,13.0,Binge Drinking,New Mexico,2022,NM,Quay,Health Risk Behaviors,8546,POINT (-103.549883052863 35.1039884429704),1102
1839,18.0,Binge Drinking,Nebraska,2022,NE,Lincoln,Health Risk Behaviors,33685,POINT (-100.745358298708 41.0475515417827),5962
1840,18.0,Binge Drinking,Nebraska,2022,NE,Otoe,Health Risk Behaviors,16198,POINT (-96.1350156393143 40.648571030446),2996
1841,18.0,Binge Drinking,Nebraska,2022,NE,Valley,Health Risk Behaviors,4073,POINT (-98.9820851122081 41.5672346166775),737
1842,18.0,Binge Drinking,Nebraska,2022,NE,Howard,Health Risk Behaviors,6515,POINT (-98.5166421510037 41.220010027479),1198
1843,18.0,Binge Drinking,Nebraska,2022,NE,Thomas,Health Risk Behaviors,671,POINT (-100.555663288734 41.9135892531917),118
1844,17.0,Binge Drinking,Nebraska,2022,NE,Keith,Health Risk Behaviors,8269,POINT (-101.661634455601 41.1989355357846),1380
1845,20.0,Binge Drinking,Montana,2022,MT,Pondera,Health Risk Behaviors,6078,POINT (-112.22672285102 48.2279658725192),1203
1846,13.0,Binge Drinking,New Mexico,2022,NM,Grant,Health Risk Behaviors,27686,POINT (-108.382402993198 32.7387900017059),3516
1847,20.0,Binge Drinking,Montana,2022,MT,Rosebud,Health Risk Behaviors,8088,POINT (-106.73057532208 46.2300118101563),1585
1848,16.0,Binge Drinking,New Hampshire,2022,NH,Coos,Health Risk Behaviors,31504,POINT (-71.305690701747 44.6896253528257),5009
1849,13.0,Binge Drinking,New Jersey,2022,NJ,Middlesex,Health Risk Behaviors,861418,POINT (-74.410830751515 40.4395642172698),113707
1850,20.0,Binge Drinking,Nebraska,2022,NE,Cedar,Health Risk Behaviors,8371,POINT (-97.2523825573768 42.5991908154162),1640
1851,18.0,Binge Drinking,New York,2022,NY,Cattaraugus,Health Risk Behaviors,76439,POINT (-78.6786483105561 42.2484925436508),13988
1852,18.0,Binge Drinking,Nevada,2022,NV,Clark,Health Risk Behaviors,2322985,POINT (-115.01439860617 36.2150650480518),411168
1853,14.0,Binge Drinking,New Mexico,2022,NM,Luna,Health Risk Behaviors,25749,POINT (-107.749720187195 32.1822367696247),3527
1854,19.0,Binge Drinking,Nebraska,2022,NE,Hall,Health Risk Behaviors,62097,POINT (-98.5021800441463 40.872610586457),11550
1855,17.0,Binge Drinking,Nebraska,2022,NE,Custer,Health Risk Behaviors,10476,POINT (-99.7259261660221 41.3939884286775),1759
1856,20.0,Binge Drinking,Montana,2022,MT,Valley,Health Risk Behaviors,7513,POINT (-106.668213499026 48.364902327122),1495
1857,24.0,Binge Drinking,Montana,2022,MT,Powell,Health Risk Behaviors,7051,POINT (-112.936298354733 46.8565994414636),1664
1858,18.0,Binge Drinking,Nevada,2022,NV,Lyon,Health Risk Behaviors,61585,POINT (-119.188399256538 39.0199185877151),11023
1859,19.0,Binge Drinking,New Hampshire,2022,NH,Rockingham,Health Risk Behaviors,319424,POINT (-71.1255643133012 42.9875838743513),61329
1860,15.0,Binge Drinking,New Mexico,2022,NM,Guadalupe,Health Risk Behaviors,4310,POINT (-104.790685928402 34.8632546779503),633
1861,20.0,Binge Drinking,Nebraska,2022,NE,Sarpy,Health Risk Behaviors,196553,POINT (-96.1117019228892 41.1130904010973),39900
1862,19.0,Binge Drinking,Nebraska,2022,NE,Washington,Health Risk Behaviors,21167,POINT (-96.2222040629342 41.5309617546696),4085
1863,19.0,Binge Drinking,Nebraska,2022,NE,York,Health Risk Behaviors,14354,POINT (-97.5971025429162 40.8727678324978),2712
1864,18.0,Binge Drinking,Nebraska,2022,NE,Nance,Health Risk Behaviors,3326,POINT (-97.9923626121675 41.3973669035393),598
1865,19.0,Binge Drinking,North Carolina,2022,NC,Durham,Health Risk Behaviors,332680,POINT (-78.8762704368696 36.0359200892271),61878
1866,16.0,Binge Drinking,North Carolina,2022,NC,Madison,Health Risk Behaviors,21768,POINT (-82.7057879444013 35.8579929239928),3569
1867,18.0,Binge Drinking,Ohio,2022,OH,Darke,Health Risk Behaviors,51529,POINT (-84.61951761493 40.1332727231473),9429
1868,19.0,Binge Drinking,Ohio,2022,OH,Fairfield,Health Risk Behaviors,162898,POINT (-82.6306572277557 39.7516133054728),31113
1869,16.0,Binge Drinking,North Carolina,2022,NC,Surry,Health Risk Behaviors,71403,POINT (-80.6880595387123 36.4143133430213),11210
1870,13.0,Binge Drinking,North Carolina,2022,NC,Bertie,Health Risk Behaviors,17240,POINT (-76.9765261847155 36.066157443707),2189
1871,22.0,Binge Drinking,North Dakota,2022,ND,Morton,Health Risk Behaviors,33710,POINT (-101.280867829617 46.7156269060816),7449
1872,19.0,Binge Drinking,North Dakota,2022,ND,Nelson,Health Risk Behaviors,2995,POINT (-98.1920698897068 47.9216773159299),557
1873,21.0,Binge Drinking,North Dakota,2022,ND,Renville,Health Risk Behaviors,2220,POINT (-101.657740690503 48.7189833079028),470
1874,16.0,Binge Drinking,North Carolina,2022,NC,Moore,Health Risk Behaviors,105531,POINT (-79.4810833853778 35.3107524292018),17096
1875,22.0,Binge Drinking,North Dakota,2022,ND,Burleigh,Health Risk Behaviors,99280,POINT (-100.468920390691 46.9775169860994),22139
1876,16.0,Binge Drinking,New York,2022,NY,Rockland,Health Risk Behaviors,339022,POINT (-74.0241447073283 41.1526754141999),53904
1877,18.0,Binge Drinking,New York,2022,NY,Ulster,Health Risk Behaviors,182319,POINT (-74.2585098574373 41.8880474981802),33364
1878,18.0,Binge Drinking,New York,2022,NY,Schoharie,Health Risk Behaviors,30063,POINT (-74.4422354961966 42.5883781186762),5471
1879,20.0,Binge Drinking,North Dakota,2022,ND,Bowman,Health Risk Behaviors,2894,POINT (-103.520447958008 46.1126064758621),575
1880,20.0,Binge Drinking,New York,2022,NY,Orange,Health Risk Behaviors,405941,POINT (-74.3057809751328 41.4020305314041),80782
